ID,T(K),Z*10^-4 reported,Resist(Ohm.cm),Seebeck(uV/K),kappaZT,,Resist(400K),Seebeck(400K),Pf(W/K^2/m),ZT,kappa(W/mK),x,Formula,series,T_Max,family,,,Conduct(S/cm),Power_Factor*T_(W/mK),preparative_route,final_form,cell_volume(A^3),formula_units_per_cell,atoms_per_formula_unit,total_atoms_per_unit_cell,average_atomic_volume,ICSD_of_structure,temp of ICSD (K),S^2,ke/ktotal,space_group,number_symmetry_elements,,
639,300,NA,2.197937455,-283.848,0.001099709,1,NA,NA,3.6657E-06,,NA,0.1,Ca0.9Sn0.1MnO3,CaSnMnO3,NA,CaMnO3,NA,NA,0.454972,0.001099709,"solid_state_reaction, air",polycrystalline,212.03,4,5,20,10.6015,164745,293,80569.6871,NA,62,8,,
640,400,NA,2.301596618,-281.694,0.001379069,1,NA,NA,3.44767E-06,,NA,0.1,Ca0.9Sn0.1MnO3,CaSnMnO3,NA,CaMnO3,NA,NA,0.434481,0.001379069,"solid_state_reaction, air",polycrystalline,212.03,4,5,20,10.6015,164745,293,79351.50964,NA,62,8,,
641,700,NA,2.08200172,-255.18,0.002189325,1,NA,NA,3.12761E-06,,NA,0.1,Ca0.9Sn0.1MnO3,CaSnMnO3,NA,CaMnO3,NA,NA,0.480307,0.002189325,"solid_state_reaction, air",polycrystalline,212.03,4,5,20,10.6015,164745,293,65116.8324,NA,62,8,,
642,1000,NA,0.478677319,-145.433,0.004418584,1,NA,NA,4.41858E-06,,NA,0.1,Ca0.9Sn0.1MnO3,CaSnMnO3,NA,CaMnO3,NA,NA,2.08909,0.004418584,"solid_state_reaction, air",polycrystalline,212.03,4,5,20,10.6015,164745,293,21150.75749,NA,62,8,,
643,300,NA,6.975397772,-476.683,0.000977263,1,NA,NA,3.25754E-06,0.000326866,2.9898,0,CaMnO3,CaMnO3,NA,CaMnO3,NA,NA,0.143361,0.000977263,"solid_state_reaction, air",polycrystalline,206.97,4,5,20,10.3485,35218,300,227226.6825,3.50994E-05,62,8,,
644,400,NA,2.869819259,-460.992,0.002962049,1,NA,NA,7.40512E-06,0.00093196,3.1783,0,CaMnO3,CaMnO3,NA,CaMnO3,NA,NA,0.348454,0.002962049,"solid_state_reaction, air",polycrystalline,206.97,4,5,20,10.3485,35218,300,212513.6241,0.000107004,62,8,,
645,700,NA,0.485187234,-332.067,0.015908899,1,NA,NA,2.2727E-05,0.004804282,3.3114,0,CaMnO3,CaMnO3,NA,CaMnO3,NA,NA,2.06106,0.015908899,"solid_state_reaction, air",polycrystalline,206.97,4,5,20,10.3485,35218,300,110268.4925,0.001063082,62,8,,
646,1000,NA,0.087496719,-192.833,0.04249824,1,NA,NA,4.24982E-05,0.012337283,3.4447,0,CaMnO3,CaMnO3,NA,CaMnO3,NA,NA,11.429,0.04249824,"solid_state_reaction, air",polycrystalline,206.97,4,5,20,10.3485,35218,300,37184.56589,0.008095555,62,8,,
647,300,NA,18.3684,1235.43,0.002492793,4,NA,NA,8.30931E-06,0.000378505,6.5859,0,CuCrO2,CuCrMgO2,NA,CuCrO2,NA,NA,0.054441323,0.002492793,"solid_state_reaction, air",polycrystalline,131.06,3,4,12,10.92166667,157800,300,1526287.285,6.05096E-06,166,12,,
648,400,NA,18.682,916.284,0.001797616,4,NA,NA,4.49404E-06,0.000292025,6.1557,0,CuCrO2,CuCrMgO2,NA,CuCrO2,NA,NA,0.05352746,0.001797616,"solid_state_reaction, air",polycrystalline,131.06,3,4,12,10.92166667,157800,300,839576.3687,8.4869E-06,166,12,,
649,700,NA,3.4081,633.893,0.00825311,4,NA,NA,1.17902E-05,0.001689722,4.8843,0,CuCrO2,CuCrMgO2,NA,CuCrO2,NA,NA,0.29341862,0.00825311,"solid_state_reaction, air",polycrystalline,131.06,3,4,12,10.92166667,157800,300,401820.3354,0.000102606,166,12,,
650,1000,NA,1.66438,617.422,0.02290402,4,NA,NA,2.2904E-05,0.00617642,3.7083,0,CuCrO2,CuCrMgO2,NA,CuCrO2,NA,NA,0.600824331,0.02290402,"solid_state_reaction, air",polycrystalline,131.06,3,4,12,10.92166667,157800,300,381209.9261,0.000395332,166,12,,
651,300,NA,6.11207,525.19,0.001353835,4,NA,NA,4.51278E-06,0.000194341,6.9663,0.01,CuCr0.99Mg0.01O2,CuCrMgO2,NA,CuCrO2,NA,NA,0.163610692,0.001353835,"solid_state_reaction, air",polycrystalline,131.06,3,4,12,10.92166667,157801,300,275824.5361,1.71918E-05,166,12,,
652,400,NA,1.75771,444.688,0.004500115,4,NA,NA,1.12503E-05,0.000702824,6.4029,0.01,CuCr0.99Mg0.01O2,CuCrMgO2,NA,CuCrO2,NA,NA,0.568922063,0.004500115,"solid_state_reaction, air",polycrystalline,131.06,3,4,12,10.92166667,157801,300,197747.4173,8.67213E-05,166,12,,
653,700,NA,0.472214,428.212,0.027181715,4,NA,NA,3.8831E-05,0.004765211,5.7042,0.01,CuCr0.99Mg0.01O2,CuCrMgO2,NA,CuCrO2,NA,NA,2.117683931,0.027181715,"solid_state_reaction, air",polycrystalline,131.06,3,4,12,10.92166667,157801,300,183365.5169,0.000634095,166,12,,
654,1000,NA,0.365988,445.826,0.054308016,4,NA,NA,5.4308E-05,0.01097686,4.9475,0.01,CuCr0.99Mg0.01O2,CuCrMgO2,NA,CuCrO2,NA,NA,2.732330022,0.054308016,"solid_state_reaction, air",polycrystalline,131.06,3,4,12,10.92166667,157801,300,198760.8223,0.001347526,166,12,,
655,300,NA,1.04523,311.548,0.00278586,4,NA,NA,9.2862E-06,0.000368593,7.5581,0.02,CuCr0.98Mg0.02O2,CuCrMgO2,NA,CuCrO2,NA,NA,0.956727228,0.00278586,"solid_state_reaction, air",polycrystalline,131.12,3,4,12,10.92666667,157802,300,97062.1563,9.26588E-05,166,12,,
656,400,NA,0.569216,332.182,0.007754166,4,NA,NA,1.93854E-05,0.001155855,6.7086,0.02,CuCr0.98Mg0.02O2,CuCrMgO2,NA,CuCrO2,NA,NA,1.756802339,0.007754166,"solid_state_reaction, air",polycrystalline,131.12,3,4,12,10.92666667,157802,300,110344.8811,0.000255588,166,12,,
657,700,NA,0.265082,367.981,0.035757619,4,NA,NA,5.10823E-05,0.006125187,5.8378,0.02,CuCr0.98Mg0.02O2,CuCrMgO2,NA,CuCrO2,NA,NA,3.772417592,0.035757619,"solid_state_reaction, air",polycrystalline,131.12,3,4,12,10.92666667,157802,300,135410.0164,0.001103719,166,12,,
658,1000,NA,0.232176,403.782,0.070222548,4,NA,NA,7.02225E-05,0.014529805,4.833,0.02,CuCr0.98Mg0.02O2,CuCrMgO2,NA,CuCrO2,NA,NA,4.30707739,0.070222548,"solid_state_reaction, air",polycrystalline,131.12,3,4,12,10.92666667,157802,300,163039.9035,0.002174481,166,12,,
659,300,NA,0.101735,199.047,0.011683209,4,NA,NA,3.8944E-05,0.001636395,7.1396,0.03,CuCr0.97Mg0.03O2,CuCrMgO2,NA,CuCrO2,NA,NA,9.829458888,0.011683209,"solid_state_reaction, air",polycrystalline,131.14,3,4,12,10.92833333,157803,300,39619.70821,0.001007782,166,12,,
660,400,NA,0.069316,241.278,0.033594018,4,NA,NA,8.3985E-05,0.005199749,6.4607,0.03,CuCr0.97Mg0.03O2,CuCrMgO2,NA,CuCrO2,NA,NA,14.42668359,0.033594018,"solid_state_reaction, air",polycrystalline,131.14,3,4,12,10.92833333,157803,300,58215.07328,0.002179399,166,12,,
661,700,NA,0.0485233,289.576,0.120968652,4,NA,NA,0.000172812,0.021350298,5.6659,0.03,CuCr0.97Mg0.03O2,CuCrMgO2,NA,CuCrO2,NA,NA,20.60865605,0.120968652,"solid_state_reaction, air",polycrystalline,131.14,3,4,12,10.92833333,157803,300,83854.25978,0.006212532,166,12,,
662,1000,NA,0.0470555,325.374,0.224985899,4,NA,NA,0.000224986,0.047104642,4.7763,0.03,CuCr0.97Mg0.03O2,CuCrMgO2,NA,CuCrO2,NA,NA,21.25150089,0.224985899,"solid_state_reaction, air",polycrystalline,131.14,3,4,12,10.92833333,157803,300,105868.2399,0.01085645,166,12,,
663,300,NA,0.106683,196.762,0.010887007,4,NA,NA,3.629E-05,0.001171477,9.2934,0.04,CuCr0.96Mg0.04O2,CuCrMgO2,NA,CuCrO2,NA,NA,9.373564673,0.010887007,"solid_state_reaction, air",polycrystalline,131.2,3,4,12,10.93333333,157804,300,38715.28464,0.000738314,166,12,,
664,400,NA,0.0660993,225.369,0.030736293,4,NA,NA,7.68407E-05,0.003505948,8.7669,0.04,CuCr0.96Mg0.04O2,CuCrMgO2,NA,CuCrO2,NA,NA,15.12875325,0.030736293,"solid_state_reaction, air",polycrystalline,131.2,3,4,12,10.93333333,157804,300,50791.18616,0.001684251,166,12,,
665,700,NA,0.0469005,270.256,0.109011234,4,NA,NA,0.00015573,0.013673064,7.9727,0.04,CuCr0.96Mg0.04O2,CuCrMgO2,NA,CuCrO2,NA,NA,21.32173431,0.109011234,"solid_state_reaction, air",polycrystalline,131.2,3,4,12,10.93333333,157804,300,73038.30554,0.004567778,166,12,,
666,1000,NA,0.0442664,303.784,0.208475771,4,NA,NA,0.000208476,0.03041577,6.8542,0.04,CuCr0.96Mg0.04O2,CuCrMgO2,NA,CuCrO2,NA,NA,22.59049753,0.208475771,"solid_state_reaction, air",polycrystalline,131.2,3,4,12,10.93333333,157804,300,92284.71866,0.008041903,166,12,,
667,300,NA,0.0754474,208.131,0.017224654,4,NA,NA,5.74155E-05,0.001808913,9.5221,0.05,CuCr0.95Mg0.05O2,CuCrMgO2,NA,CuCrO2,NA,NA,13.25426721,0.017224654,"solid_state_reaction, air",polycrystalline,131.16,3,4,12,10.93,157805,300,43318.51316,0.001018906,166,12,,
668,400,NA,0.0546485,241.265,0.042605964,4,NA,NA,0.000106515,0.0047257,9.0158,0.05,CuCr0.95Mg0.05O2,CuCrMgO2,NA,CuCrO2,NA,NA,18.29876392,0.042605964,"solid_state_reaction, air",polycrystalline,131.16,3,4,12,10.93,157805,300,58208.80023,0.001980922,166,12,,
669,700,NA,0.0406648,281.605,0.136508635,4,NA,NA,0.000195012,0.0168798,8.0871,0.05,CuCr0.95Mg0.05O2,CuCrMgO2,NA,CuCrO2,NA,NA,24.59129272,0.136508635,"solid_state_reaction, air",polycrystalline,131.16,3,4,12,10.93,157805,300,79301.37603,0.005193695,166,12,,
670,1000,NA,0.0408004,325.387,0.259499171,4,NA,NA,0.000259499,0.037136033,6.9878,0.05,CuCr0.95Mg0.05O2,CuCrMgO2,NA,CuCrO2,NA,NA,24.50956363,0.259499171,"solid_state_reaction, air",polycrystalline,131.16,3,4,12,10.93,157805,300,105876.6998,0.008558249,166,12,,
671,300,NA,0.0002948,81.9,0.682592605,3,NA,NA,0.002275309,0.035775294,19.08,NA,NaCo2O4,NaxCo2O4,NA,NaxCo2O4,NA,NA,3392.130258,0.682592605,"solid_state_reaction, air",single_crystal,75.67,1,7,7,10.81,21001,300,6707.61,0.130138331,194,24,,
672,400,NA,0.0003539,98,1.08550438,3,NA,NA,0.002713761,0.080229444,13.53,NA,NaCo2O4,NaxCo2O4,NA,NaxCo2O4,NA,NA,2825.656965,1.08550438,NaCl_flux_inAir,single_crystal,75.67,1,7,7,10.81,21001,300,9604,0.203831574,194,24,,
673,700,NA,0.0004843,146,3.080982862,3,NA,NA,0.004401404,0.540286341,5.7025,NA,NaCo2O4,NaxCo2O4,NA,NaxCo2O4,NA,NA,2064.835846,3.080982862,NaCl_flux_inAir,single_crystal,75.67,1,7,7,10.81,21001,300,21316,0.618454998,194,24,,
674,1000,NA,0.0006,200,6.666666667,3,NA,NA,0.006666667,1.399413646,4.7639,NA,NaCo2O4,NaxCo2O4,NA,NaxCo2O4,NA,NA,1666.666667,6.666666667,NaCl_flux_inAir,single_crystal,75.67,1,7,7,10.81,21001,300,40000,0.853642324,194,24,,
675,300,NA,0.002106,104,0.154074074,3,NA,NA,0.00051358,0.080921257,1.904,NA,NaCo2O4,NaxCo2O4,NA,NaxCo2O4,NA,NA,474.8338082,0.154074074,NaCl_flux_inAir,polycrystalline,75.67,1,7,7,10.81,21001,300,10816,0.182551653,194,24,,
676,400,NA,0.002529,118,0.22022934,3,NA,NA,0.000550573,0.120081428,1.834,NA,NaCo2O4,NaxCo2O4,NA,NaxCo2O4,NA,NA,395.4132068,0.22022934,"solid_state_reaction, air",polycrystalline,75.67,1,7,7,10.81,21001,300,13924,0.210427094,194,24,,
677,700,NA,0.0034,161,0.533667647,3,NA,NA,0.000762382,0.254977376,2.093,NA,NaCo2O4,NaxCo2O4,NA,NaxCo2O4,NA,NA,294.1176471,0.533667647,"solid_state_reaction, air",polycrystalline,75.67,1,7,7,10.81,21001,300,25921,0.240015739,194,24,,
678,1000,NA,0.004,175,0.765625,3,NA,NA,0.000765625,0.344302289,2.2237,NA,NaCo2O4,NaxCo2O4,NA,NaxCo2O4,NA,NA,250,0.765625,"solid_state_reaction, air",polycrystalline,75.67,1,7,7,10.81,21001,300,30625,0.274317579,194,24,,
679,700,NA,0.084836351,-159.904,0.021097681,2,NA,NA,3.01395E-05,,NA,0,ZnO,ZnAlTiO,NA,ZnO,NA,NA,11.7874,0.021097681,"solid_state_reaction, air",polycrystalline,47.62,2,2,4,11.905,26170,295,25569.28922,NA,186,12,,
680,1000,NA,0.060526459,-190.963,0.060249464,2,NA,NA,6.02495E-05,,NA,0,ZnO,ZnAlTiO,NA,ZnO,NA,NA,16.5217,0.060249464,"solid_state_reaction, air",polycrystalline,47.62,2,2,4,11.905,26170,295,36466.86737,NA,186,12,,
681,700,NA,0.06809206,-133.608,0.018351285,2,NA,NA,2.62161E-05,,NA,0.02,Zn0.98Al0.02O,ZnAlTiO,NA,ZnO,NA,NA,14.686,0.018351285,"solid_state_reaction, air",polycrystalline,47.62,2,2,4,11.905,26170,295,17851.09766,NA,186,12,,
682,1000,NA,0.025429957,-182.054,0.13033313,2,NA,NA,0.000130333,,NA,0.02,Zn0.98Al0.02O,ZnAlTiO,NA,ZnO,NA,NA,39.3237,0.13033313,"solid_state_reaction, air",polycrystalline,47.62,2,2,4,11.905,26170,295,33143.65892,NA,186,12,,
683,700,NA,0.049759661,-124.909,0.021948664,2,NA,NA,3.13552E-05,,NA,0.03,Zn0.97Al0.03O,ZnAlTiO,NA,ZnO,NA,NA,20.0966,0.021948664,"solid_state_reaction, air",polycrystalline,47.62,2,2,4,11.905,26170,295,15602.25828,NA,186,12,,
684,1000,NA,0.019382024,-173.573,0.155440871,2,NA,NA,0.000155441,,NA,0.03,Zn0.97Al0.03O,ZnAlTiO,NA,ZnO,NA,NA,51.5942,0.155440871,"solid_state_reaction, air",polycrystalline,47.62,2,2,4,11.905,26170,295,30127.58633,NA,186,12,,
685,700,NA,0.046832485,-112.738,0.018997283,2,NA,NA,2.7139E-05,,NA,0.05,Zn0.95Al0.05O,ZnAlTiO,NA,ZnO,NA,NA,21.3527,0.018997283,"solid_state_reaction, air",polycrystalline,47.62,2,2,4,11.905,26170,295,12709.85664,NA,186,12,,
686,1000,NA,0.018318575,-164.443,0.147617927,2,NA,NA,0.000147618,,NA,0.05,Zn0.95Al0.05O,ZnAlTiO,NA,ZnO,NA,NA,54.5894,0.147617927,"solid_state_reaction, air",polycrystalline,47.62,2,2,4,11.905,26170,295,27041.50025,NA,186,12,,
687,700,NA,0.033823549,-170.775,0.060356973,2,NA,NA,8.62242E-05,,NA,0.025,Zn0.97Al0.025Ti0.005O,ZnAlTiO,NA,ZnO,NA,NA,29.5652,0.060356973,"solid_state_reaction, air",polycrystalline,47.62,2,2,4,11.905,26170,295,29164.10063,NA,186,12,,
688,1000,NA,0.017394965,-217.259,0.271351356,2,NA,NA,0.000271351,,NA,0.025,Zn0.97Al0.025Ti0.005O,ZnAlTiO,NA,ZnO,NA,NA,57.4879,0.271351356,"solid_state_reaction, air",polycrystalline,47.62,2,2,4,11.905,26170,295,47201.47308,NA,186,12,,
689,700,NA,0.029403376,-147.96,0.052118209,2,NA,NA,7.44546E-05,,NA,0.02,Zn0.97Al0.02Ti0.01O,ZnAlTiO,NA,ZnO,NA,NA,34.0097,0.052118209,"solid_state_reaction, air",polycrystalline,47.62,2,2,4,11.905,26170,295,21892.1616,NA,186,12,,
690,1000,NA,0.015898605,-212.256,0.283374607,2,NA,NA,0.000283375,,NA,0.02,Zn0.97Al0.02Ti0.01O,ZnAlTiO,NA,ZnO,NA,NA,62.8986,0.283374607,"solid_state_reaction, air",polycrystalline,47.62,2,2,4,11.905,26170,295,45052.60954,NA,186,12,,
691,700,NA,0.026005029,-143.177,0.0551807,2,NA,NA,7.88296E-05,,NA,0.015,Zn0.97Al0.015Ti0.015O,ZnAlTiO,NA,ZnO,NA,NA,38.4541,0.0551807,"solid_state_reaction, air",polycrystalline,47.62,2,2,4,11.905,26170,295,20499.65333,NA,186,12,,
692,1000,NA,0.014455316,-205.305,0.29158921,2,NA,NA,0.000291589,,NA,0.015,Zn0.97Al0.015Ti0.015O,ZnAlTiO,NA,ZnO,NA,NA,69.1787,0.29158921,"solid_state_reaction, air",polycrystalline,47.62,2,2,4,11.905,26170,295,42150.14303,NA,186,12,,
693,700,NA,0.023522715,-139.044,0.057532746,2,NA,NA,8.21896E-05,,NA,0.01,Zn0.97Al0.01Ti0.02O,ZnAlTiO,NA,ZnO,NA,NA,42.5121,0.057532746,"solid_state_reaction, air",polycrystalline,47.62,2,2,4,11.905,26170,295,19333.23394,NA,186,12,,
694,1000,NA,0.013252247,-195.093,0.287206222,2,NA,NA,0.000287206,,NA,0.01,Zn0.97Al0.01Ti0.02O,ZnAlTiO,NA,ZnO,NA,NA,75.4589,0.287206222,"solid_state_reaction, air",polycrystalline,47.62,2,2,4,11.905,26170,295,38061.27865,NA,186,12,,
695,300,NA,0.00974787,-178.765,0.098350486,7,NA,NA,0.000327835,0.024064225,4.087,0,Zr0.5Hf0.5NiSn,Zr0.5Hf0.5TiNiSn,NA,ZrNiSn,NA,NA,102.5865138,0.098350486,"solid_state_reaction, air",polycrystalline,226.87,4,3,12,18.90583333,646828,300,31956.92523,0.018373704,216,96,,
696,400,NA,0.00625721,-208.592,0.278147113,7,NA,NA,0.000695368,0.078795216,3.53,0,Zr0.5Hf0.5NiSn,Zr0.5Hf0.5TiNiSn,NA,ZrNiSn,NA,NA,159.8156367,0.278147113,arc_melting_inAr,polycrystalline,226.87,4,3,12,18.90583333,646828,300,43510.62246,0.044186986,216,96,,
697,700,NA,0.00216666,-236.062,1.800360347,7,NA,NA,0.002571943,0.549896257,3.274,0,Zr0.5Hf0.5NiSn,Zr0.5Hf0.5TiNiSn,NA,ZrNiSn,NA,NA,461.5398817,1.800360347,arc_melting_inAr,polycrystalline,226.87,4,3,12,18.90583333,646828,300,55725.26784,0.2407789,216,96,,
698,300,NA,0.00904316,-188.659,0.118074495,7,NA,NA,0.000393582,0.030958179,3.814,0.2,Zr0.4Hf0.4Ti0.2NiSn,Zr0.5Hf0.5TiNiSn,NA,ZrNiSn,NA,NA,110.5808147,0.118074495,arc_melting_inAr,polycrystalline,226.87,4,3,12,18.90583333,646828,300,35592.21828,0.021223166,216,96,,
699,400,NA,0.00511455,-233.589,0.426734089,7,NA,NA,0.001066835,0.127573719,3.345,0.2,Zr0.4Hf0.4Ti0.2NiSn,Zr0.5Hf0.5TiNiSn,NA,ZrNiSn,NA,NA,195.5206225,0.426734089,arc_melting_inAr,polycrystalline,226.87,4,3,12,18.90583333,646828,300,54563.82092,0.057048768,216,96,,
700,700,NA,0.00176663,-276.689,3.033445708,7,NA,NA,0.004333494,0.949138206,3.196,0.2,Zr0.4Hf0.4Ti0.2NiSn,Zr0.5Hf0.5TiNiSn,NA,ZrNiSn,NA,NA,566.049484,3.033445708,arc_melting_inAr,polycrystalline,226.87,4,3,12,18.90583333,646828,300,76556.80272,0.302507046,216,96,,
701,300,NA,0.00860507,-369.912,0.477049766,7,NA,NA,0.001590166,0.150488885,3.17,0.3,Zr0.35Hf0.35Ti0.3NiSn,Zr0.5Hf0.5TiNiSn,NA,ZrNiSn,NA,NA,116.2105596,0.477049766,arc_melting_inAr,polycrystalline,226.87,4,3,12,18.90583333,646828,300,136834.8877,0.026834741,216,96,,
702,400,NA,0.00555251,-379.426,1.037109988,7,NA,NA,0.002592775,0.365565734,2.837,0.3,Zr0.35Hf0.35Ti0.3NiSn,Zr0.5Hf0.5TiNiSn,NA,ZrNiSn,NA,NA,180.0987301,1.037109988,arc_melting_inAr,polycrystalline,226.87,4,3,12,18.90583333,646828,300,143964.0895,0.061958534,216,96,,
703,700,NA,0.00228094,-348.046,3.717555599,7,NA,NA,0.005310794,1.263615091,2.942,0.3,Zr0.35Hf0.35Ti0.3NiSn,Zr0.5Hf0.5TiNiSn,NA,ZrNiSn,NA,NA,438.4157409,3.717555599,arc_melting_inAr,polycrystalline,226.87,4,3,12,18.90583333,646828,300,121136.0181,0.254525522,216,96,,
704,300,NA,0.00475748,-311.579,0.612182121,7,NA,NA,0.002040607,0.199889676,3.0626,0.5,Zr0.25Hf0.25Ti0.5NiSn,Zr0.5Hf0.5TiNiSn,NA,ZrNiSn,NA,NA,210.1953135,0.612182121,arc_melting_inAr,polycrystalline,226.87,4,3,12,18.90583333,646828,300,97081.47324,0.050239329,216,96,,
705,400,NA,0.00338128,-329.939,1.287793306,7,NA,NA,0.003219483,0.4288356,3.003,0.5,Zr0.25Hf0.25Ti0.5NiSn,Zr0.5Hf0.5TiNiSn,NA,ZrNiSn,NA,NA,295.7459897,1.287793306,arc_melting_inAr,polycrystalline,226.87,4,3,12,18.90583333,646828,300,108859.7437,0.096119909,216,96,,
706,700,NA,0.00163327,-328.251,4.617981307,7,NA,NA,0.006597116,1.419170654,3.254,0.5,Zr0.25Hf0.25Ti0.5NiSn,Zr0.5Hf0.5TiNiSn,NA,ZrNiSn,NA,NA,612.268639,4.617981307,arc_melting_inAr,polycrystalline,226.87,4,3,12,18.90583333,646828,300,107748.719,0.32137518,216,96,,
707,300,NA,0.0048146,-252.204,0.396337334,7,NA,NA,0.001321124,0.116775879,3.394,0.7,Zr0.15Hf0.15Ti0.7NiSn,Zr0.5Hf0.5TiNiSn,NA,ZrNiSn,NA,NA,207.7015744,0.396337334,arc_melting_inAr,polycrystalline,226.87,4,3,12,18.90583333,646828,300,63606.85762,0.044795979,216,96,,
708,400,NA,0.00313369,-264.835,0.895271418,7,NA,NA,0.002238179,0.291429498,3.072,0.7,Zr0.15Hf0.15Ti0.7NiSn,Zr0.5Hf0.5TiNiSn,NA,ZrNiSn,NA,NA,319.1126116,0.895271418,arc_melting_inAr,polycrystalline,226.87,4,3,12,18.90583333,646828,300,70137.57723,0.101384736,216,96,,
709,700,NA,0.00148089,-260.541,3.208687268,7,NA,NA,0.004583839,1.016372274,3.157,0.7,Zr0.15Hf0.15Ti0.7NiSn,Zr0.5Hf0.5TiNiSn,NA,ZrNiSn,NA,NA,675.2696014,3.208687268,arc_melting_inAr,polycrystalline,226.87,4,3,12,18.90583333,646828,300,67881.61268,0.36533433,216,96,,
710,300,NA,0.000993432,68.2676,0.140738326,6,NA,NA,0.000469128,,NA,4,CeFe4Sb12,CeFeCo4Sb12,NA,CeCo4Sb12,NA,NA,1006.611424,0.140738326,arc_melting_inAr,polycrystalline,762.3,2,17,34,22.42058824,621065,300,4660.46521,NA,204,48,,
711,400,NA,0.00105643,87.0227,0.28673742,6,NA,NA,0.000716844,,NA,4,CeFe4Sb12,CeFeCo4Sb12,NA,CeCo4Sb12,NA,NA,946.5842507,0.28673742,melted_inVacuum,polycrystalline,762.3,2,17,34,22.42058824,621065,300,7572.950315,NA,204,48,,
712,700,NA,0.00130209,128.846,0.892480873,6,NA,NA,0.001274973,,NA,4,CeFe4Sb12,CeFeCo4Sb12,NA,CeCo4Sb12,NA,NA,767.9960679,0.892480873,melted_inVacuum,polycrystalline,762.3,2,17,34,22.42058824,621065,300,16601.29172,NA,204,48,,
713,1000,NA,0.00174341,156.737,1.409105556,6,NA,NA,0.001409106,,NA,4,CeFe4Sb12,CeFeCo4Sb12,NA,CeCo4Sb12,NA,NA,573.588542,1.409105556,melted_inVacuum,polycrystalline,762.3,2,17,34,22.42058824,621065,300,24566.48717,NA,204,48,,
714,300,NA,0.00147222,86.5388,0.152605533,6,NA,NA,0.000508685,0.1113909,1.37,3,CeFe3CoSb12,CeFeCo4Sb12,NA,CeCo4Sb12,NA,NA,679.2463083,0.152605533,melted_inVacuum,polycrystalline,756.81,2,17,34,22.25911765,96163,300,7488.963905,0.362925765,204,48,,
715,400,NA,0.00162618,107.702,0.2853244,6,NA,NA,0.000713311,,NA,3,CeFe3CoSb12,CeFeCo4Sb12,NA,CeCo4Sb12,NA,NA,614.9380757,0.2853244,melted_inVacuum,polycrystalline,756.81,2,17,34,22.25911765,96163,300,11599.7208,NA,204,48,,
716,700,NA,0.00201791,149.997,0.780479308,6,NA,NA,0.00111497,,NA,3,CeFe3CoSb12,CeFeCo4Sb12,NA,CeCo4Sb12,NA,NA,495.5622401,0.780479308,melted_inVacuum,polycrystalline,756.81,2,17,34,22.25911765,96163,300,22499.10001,NA,204,48,,
717,1000,NA,0.00230374,176.441,1.351342881,6,NA,NA,0.001351343,,NA,3,CeFe3CoSb12,CeFeCo4Sb12,NA,CeCo4Sb12,NA,NA,434.0767621,1.351342881,melted_inVacuum,polycrystalline,756.81,2,17,34,22.25911765,96163,300,31131.42648,NA,204,48,,
718,300,NA,0.0027419,104.331,0.119095783,6,NA,NA,0.000396986,,NA,2.5,CeFe2.5Co1.5Sb12,CeFeCo4Sb12,NA,CeCo4Sb12,NA,NA,364.7106021,0.119095783,melted_inVacuum,polycrystalline,756.81,2,17,34,22.25911765,96163,300,10884.95756,NA,204,48,,
719,400,NA,0.00287783,123.077,0.210546807,6,NA,NA,0.000526367,,NA,2.5,CeFe2.5Co1.5Sb12,CeFeCo4Sb12,NA,CeCo4Sb12,NA,NA,347.4840418,0.210546807,melted_inVacuum,polycrystalline,756.81,2,17,34,22.25911765,96163,300,15147.94793,NA,204,48,,
720,700,NA,0.00330908,162.016,0.555273036,6,NA,NA,0.000793247,,NA,2.5,CeFe2.5Co1.5Sb12,CeFeCo4Sb12,NA,CeCo4Sb12,NA,NA,302.1987985,0.555273036,melted_inVacuum,polycrystalline,756.81,2,17,34,22.25911765,96163,300,26249.18426,NA,204,48,,
721,1000,NA,0.00339272,189.903,1.062956843,6,NA,NA,0.001062957,,NA,2.5,CeFe2.5Co1.5Sb12,CeFeCo4Sb12,NA,CeCo4Sb12,NA,NA,294.7487562,1.062956843,melted_inVacuum,polycrystalline,756.81,2,17,34,22.25911765,96163,300,36063.14941,NA,204,48,,
722,300,NA,0.00473037,107.699,0.073561315,6,NA,NA,0.000245204,,NA,2,CeFe2Co2Sb12,CeFeCo4Sb12,NA,CeCo4Sb12,NA,NA,211.3999539,0.073561315,melted_inVacuum,polycrystalline,747,2,17,34,21.97058824,96163,300,11599.0746,NA,204,48,,
723,400,NA,0.00481344,134.608,0.150572677,6,NA,NA,0.000376432,,NA,2,CeFe2Co2Sb12,CeFeCo4Sb12,NA,CeCo4Sb12,NA,NA,207.7516288,0.150572677,melted_inVacuum,polycrystalline,747,2,17,34,21.97058824,96163,300,18119.31366,NA,204,48,,
724,700,NA,0.0048781,163.937,0.385657079,6,NA,NA,0.000550939,,NA,2,CeFe2Co2Sb12,CeFeCo4Sb12,NA,CeCo4Sb12,NA,NA,204.9978475,0.385657079,melted_inVacuum,polycrystalline,747,2,17,34,21.97058824,96163,300,26875.33997,NA,204,48,,
